344.144 -217.281679965 46 <s> volgens de woordvoerder van de Georgische voetbal Federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal verdraagt <sil> <UNK> <sil> ze </s>
343.701 -218.007298048 46 <s> volgens de woordvoerder van de Georgische voetbal Federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal gedraagt <sil> <UNK> <sil> ze </s>
345.531 -219.928719534 46 <s> volgens de woordvoerder van de Georgische voetbal Federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal federatie <sil> <UNK> <sil> ze </s>
344.144 -218.784153245 46 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal verdraagt <sil> <UNK> <sil> ze </s>
345.531 -221.287361659 46 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal federatie <sil> <UNK> <sil> ze </s>
343.701 -219.509026321 46 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal gedraagt <sil> <UNK> <sil> ze </s>
343.701 -220.406923499 46 <s> volgens de woordvoerder van de Georgische Voetbal federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal gedraagt <sil> <UNK> <sil> ze </s>
344.144 -221.850476722 46 <s> volgens de woordvoerder van de Georgische voetbal Federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt Dhondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal verdraagt <sil> <UNK> <sil> ze </s>
343.701 -222.405901868 46 <s> volgens de woordvoerder van de Georgische voetbal Federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt Dhondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal gedraagt <sil> <UNK> <sil> ze </s>
345.531 -224.359022862 46 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal Federatie <sil> <UNK> <sil> ze </s>
343.269 -222.217105646 46 <s> volgens een woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal gedraagt <sil> <UNK> <sil> ze </s>
344.144 -223.514472844 46 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt Dhondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal verdraagt <sil> <UNK> <sil> ze </s>
343.701 -223.983200547 46 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt Dhont die nu overweegt om officieel klacht in te dienen bij de Europese voetbal gedraagt <sil> <UNK> <sil> ze </s>
343.701 -224.060976192 46 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt Dhondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal gedraagt <sil> <UNK> <sil> ze </s>
345.531 -226.061343204 46 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt Dhondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal federatie <sil> <UNK> <sil> ze </s>
344.144 -226.232172669 46 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal verdraagt <sil> <UNK> <sil> ze </s>
343.701 -226.710840038 46 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal het om het <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal gedraagt <sil> <UNK> <sil> ze </s>
345.184 -234.68686138 44 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal bond <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal federaal <UNK> <sil> ze </s>
344.695 -235.823257948 44 <s> volgens de woordvoerder van de Georgische Voetbal Federatie gaat het allemaal om een misverstand en zal bond <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal gedraagt <sil> <UNK> <sil> ze </s>
345.138 -236.709566551 44 <s> volgens de woordvoerder van de Georgische voetbal Federatie gaat het allemaal om een misverstand en zal bond <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal verdraagt <sil> <UNK> <sil> ze </s>
345.42 -237.734383288 44 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal Bonte <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal verdraagt <sil> <UNK> <sil> ze </s>
346.525 -238.853573893 44 <s> volgens de woordvoerder van de Georgische voetbal Federatie gaat het allemaal om een misverstand en zal bond <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal federatie <sil> <UNK> <sil> ze </s>
342.554 -235.195683356 44 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal bond <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal gedragen <UNK> <sil> ze </s>
345.138 -237.789241192 44 <s> volgens de woordvoerder van de Georgische voetbal Federatie gaat het allemaal om een misverstand en zal Bond <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal verdraagt <sil> <UNK> <sil> ze </s>
346.807 -239.625313883 44 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal Bonte <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal federatie <sil> <UNK> <sil> ze </s>
344.695 -237.827282373 44 <s> volgens de woordvoerder van de Georgische voetbal Federatie gaat het allemaal om een misverstand en zal bond <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal gedraagt <sil> <UNK> <sil> ze </s>
345.138 -238.310303769 44 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal bond <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal verdraagt <sil> <UNK> <sil> ze </s>
345.536 -238.726086408 44 <s> volgens de woordvoerder van de Georgische voetbal Federatie gaat het allemaal om een misverstand en zal D'Hondt <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal verdraagt <sil> <UNK> <sil> ze </s>
346.525 -240.304031763 44 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal bond <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal federatie <sil> <UNK> <sil> ze </s>
344.977 -238.919426367 44 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal Bonte <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal gedraagt <sil> <UNK> <sil> ze </s>
346.525 -240.556726948 44 <s> volgens de woordvoerder van de Georgische voetbal Federatie gaat het allemaal om een misverstand en zal Bond <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal federatie <sil> <UNK> <sil> ze </s>
346.923 -241.038339943 44 <s> volgens de woordvoerder van de Georgische voetbal Federatie gaat het allemaal om een misverstand en zal D'Hondt <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal federatie <sil> <UNK> <sil> ze </s>
344.695 -239.128159196 44 <s> volgens de woordvoerder van de Georgische voetbal Federatie gaat het allemaal om een misverstand en zal Bond <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal gedraagt <sil> <UNK> <sil> ze </s>
344.695 -239.409723969 44 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal bond <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal gedraagt <sil> <UNK> <sil> ze </s>
345.138 -239.904648134 44 <s> volgens de woordvoerder van de Georgische voetbal federatie gaat het allemaal om een misverstand en zal Bond <sil> nog voor de eeuwwisseling <sil> zijn achterstallig loon krijgen uitbetaald <sil> <sil> nonsens <sil> zegt D'Hondt die nu overweegt om officieel klacht in te dienen bij de Europese voetbal verdraagt <sil> <UNK> <sil> ze </s>
